name,password,phoneNumber,franchiseName,category,telephoneNumber,address,latitude,longitude,rrnPrefix,rrnCheckDigit,registrationNumber
올페이,Password123!,01000000585,밥앤코(타코부기),WESTERN,0211111111,서울특별시 송파구 중대로16길 12-1 1층101호,37.49587802,127.1258302,891013,1,0000000585
올페이,Password123!,01000000586,방이진대감,KOREAN,024162472,"서울특별시 송파구 오금로13길 6 , 1층 (방이동, 오선빌딩)",37.51308344,127.1084544,891013,1,0000000586
올페이,Password123!,01000000587,배꼽외식산업,KOREAN,0236653323,서울특별시 강서구 강서로 385 208호,37.56013032,126.838359,891013,1,0000000587
올페이,Password123!,01000000588,배꼽집문정,KOREAN,0269561005,서울특별시 송파구 법원로11길 7 C동 지하2층 B215호,37.4852993,127.1193914,891013,1,0000000588
올페이,Password123!,01000000589,백석,KOREAN,024239292,"서울특별시 송파구 올림픽로 96 103호(잠실동,동신빌딩)",37.5114594,127.0812136,891013,1,0000000589
올페이,Password123!,01000000590,버거파크,FASTFOOD,029553005,서울특별시 성북구 동소문로22길 56 .,37.5906378,127.0184204,891013,1,0000000590
올페이,Password123!,01000000591,버터핑거팬케익스코리아 L7명동점,WESTERN,0312810654,"서울 중구 퇴계로 137 , L7명동 2층 (충무로2가)",37.56139029,126.9869813,891013,1,0000000591
올페이,Password123!,01000000592,범선(한촌설렁탕),KOREAN,0234584025,서울특별시 영등포구 여의대로 108 B2층(파크원타워2),37.52705396,126.9278476,891013,1,0000000592
올페이,Password123!,01000000593,벚꽃,JAPANESE,023365741,"서울특별시 마포구 월드컵로15길 37 , 1층",37.55528864,126.9083512,891013,1,0000000593
올페이,Password123!,01000000594,베이직컴퍼니,WESTERN,0211111111,서울특별시 용산구 대사관로34길 39 1층,37.53166194,127.0059175,891013,1,0000000594
올페이,Password123!,01000000595,베이징코야,CHINESE,023135292,"서울 종로구 율곡로2길 25, 지하층 1층 연합미디어센터 (수송동)",37.57436546,126.9805106,891013,1,0000000595
올페이,Password123!,01000000596,베이징코야강남점,CHINESE,027335292,"서울 강남구 논현로86길 20, 지상 1층 (역삼동)",37.49987045,127.0391759,891013,1,0000000596
올페이,Password123!,01000000597,베케이알 버거킹 목동역점,FASTFOOD,0226020332,"서울 양천구 오목로 238  1,2층(신정동)",37.52589874,126.8639488,891013,1,0000000597
올페이,Password123!,01000000598,벤베누토,WESTERN,0260110580,서울특별시 성북구 동소문로20나길 39 2층,37.5927528,127.0185486,891013,1,0000000598
올페이,Password123!,01000000599,벽돌해피푸드한남점,CHINESE,027978586,서울특별시 용산구 이태원로 238 지하1층(한남동),37.53592119,126.9999171,891013,1,0000000599
올페이,Password123!,01000000600,벽제,KOREAN,024155522,서울 송파구 양재대로71길 1-4 (방이동),37.51000469,127.1262133,891013,1,0000000600
올페이,Password123!,01000000601,벽제타워팰리스,KOREAN,0220583535,"서울 강남구 언주로30길 26, 1층 (도곡동, 타워팰리스스포츠클럽S동지상)",37.48773169,127.0524346,891013,1,0000000601
올페이,Password123!,01000000602,보나비,KOREAN,0221555777,서울 강남구 테헤란로28길 32 (역삼동),37.49905098,127.0392431,891013,1,0000000602
올페이,Password123!,01000000603,보돌미역 서여의도점,KOREAN,027805212,"서울특별시 영등포구 국회대로68길 24 1층 101,102호(여의도동, 라포르테블랑여의도)",37.5282482,126.9201282,891013,1,0000000603
올페이,Password123!,01000000604,보돌에프엔비 보돌미역 종로타워점,KOREAN,027251391,서울특별시 종로구 종로 51 지하1층 101호,37.5707427,126.9836089,891013,1,0000000604
올페이,Password123!,01000000605,보두코리아 블랙티드 강남지점,GENERAL,0200000000,서울특별시 강남구 강남대로 438 2층 211호 (스타플렉스),37.50150831,127.0263451,891013,1,0000000605
올페이,Password123!,01000000606,보리에 대도식당,KOREAN,027149772,"서울 마포구 마포대로 19 , 지하1층 1호, 지하1층 4호(신화빌딩) (마포동)",37.53903133,126.9443193,891013,1,0000000606
올페이,Password123!,01000000607,보성갈비,GENERAL,024863396,"서울특별시 강동구 양재대로 1339 1층 12,13,14,25호",37.52595215,127.1350097,891013,1,0000000607
올페이,Password123!,01000000608,보성커머스 당산역지점,GENERAL,0200000000,서울특별시 영등포구 당산로 229 237-007호 점포(당산동6가.당산역),37.53524421,126.9029464,891013,1,0000000608
올페이,Password123!,01000000609,보성파워텍 문래역지점,BAKERY,024125469,서울특별시 영등포구 당산로 지하28 235-102호,37.52641052,126.8962612,891013,1,0000000609
올페이,Password123!,01000000610,보우앤파트너스 카소미야가로수길본점,JAPANESE,025151907,서울특별시 강남구 논현로175길 101-5 1층,37.52246929,127.0213148,891013,1,0000000610
올페이,Password123!,01000000611,본궁 문배동육칼 본점,KOREAN,027136204,서울 용산구 백범로90길 50 (문배동),37.53662782,126.9703247,891013,1,0000000611
올페이,Password123!,01000000612,본비반트브레드박스청담점,BAKERY,025490595,서울 강남구 삼성로147길 34 1층  지상 본비반트 (청담동),37.52080894,127.0465878,891013,1,0000000612
올페이,Password123!,01000000613,본푸드시스템 본까스 황금의제국점,KOREAN,07043513633,서울 구로구 디지털로26길 123 (구로동),37.48314302,126.8977446,891013,1,0000000613
올페이,Password123!,01000000614,봄담아 마곡점,KOREAN,0211111111,서울특별시 강서구 마곡중앙로 59-17 1층 118~122호,37.55887654,126.8248074,891013,1,0000000614
올페이,Password123!,01000000615,봉추푸드시스템 잠실새내점,KOREAN,024156981,"서울특별시 송파구 올림픽로8길 6 , 2층 (잠실동)",37.51112466,127.0798886,891013,1,0000000615
올페이,Password123!,01000000616,부다스벨리 신세계,GENERAL,07050145701,"서울 서초구 사평대로 205, 센트럴시티파미에스테이션 1층 에프피 115호 (반포동)",37.50445057,127.0077406,891013,1,0000000616
올페이,Password123!,01000000617,부들부들,KOREAN,025369232,서울특별시 동작구 사당로 307-8 지층,37.48579326,126.9815694,891013,1,0000000617
올페이,Password123!,01000000618,부뚜막한상차림,KOREAN,027470607,서울특별시 종로구 율곡로 219-1 B1층,37.57636534,127.0032548,891013,1,0000000618
올페이,Password123!,01000000619,부일식당,KOREAN,0226407676,"서울 강서구 발산로 40, 청과동 3층 503-1 (외발산동)",37.55569715,126.8216357,891013,1,0000000619
올페이,Password123!,01000000620,부일씨앤디,CHINESE,027065292,"서울 마포구 토정로37길 17 , 1,2층 (용강동)",37.54114368,126.9448163,891013,1,0000000620
올페이,Password123!,01000000621,부케서울,KOREAN,0222631225,서울특별시 중구 퇴계로63길 10 1층 101호(을지로7가),37.5649181,127.0087667,891013,1,0000000621
올페이,Password123!,01000000622,불이아역삼점,CHINESE,025566689,서울특별시 강남구 논현로 514 2층,37.50249481,127.0364799,891013,1,0000000622
올페이,Password123!,01000000623,브라더스스토어 일월분식 한경련점,KOREAN,0272378336,서울특별시 영등포구 여의대로 24 B 107호,37.52169322,126.9200453,891013,1,0000000623
올페이,Password123!,01000000624,브라더스스토어 패티바이번 브라이튼빌딩여의도점,FASTFOOD,0220619464,서울특별시 영등포구 국제금융로 39 지하1층 117호,37.52429155,126.9293386,891013,1,0000000624
올페이,Password123!,01000000625,브라더스스토어일월분식nc백화점강서점,KOREAN,0259150128,서울특별시 강서구 강서로56길 17 지하1층 일부호,37.55996108,126.8405147,891013,1,0000000625
올페이,Password123!,01000000626,브라운에프엔비,GENERAL,0263410049,서울특별시 용산구 청파로 122 농협(농산물백화점) 7층 (한강로2가),37.53317459,126.9647332,891013,1,0000000626
올페이,Password123!,01000000627,브라운에프엔비,GENERAL,0216886795,서울특별시 강남구 테헤란로 508 1층,37.50682499,127.0579858,891013,1,0000000627
올페이,Password123!,01000000628,브라운에프엔비,GENERAL,07058999968,"서울 구로구 디지털로31길 38-21, 705호 (구로동, 이앤씨벤처드림타워3차)",37.48652247,126.8937124,891013,1,0000000628
올페이,Password123!,01000000629,브라운에프엔비 농심본사점,GENERAL,028208865,서울특별시 동작구 여의대방로 112 1층,37.49637303,126.9188484,891013,1,0000000629
올페이,Password123!,01000000630,브라운에프엔비(서울대공동연구소),GENERAL,0215770000,"서울 관악구 관악로 1, 4층 (신림동, 서울대학교)",37.46818354,126.9569657,891013,1,0000000630
올페이,Password123!,01000000631,브랜뉴푸드 느린물고기,KOREAN,028827982,서울특별시 관악구 남부순환로226길 13 2층,37.47993577,126.9539271,891013,1,0000000631
올페이,Password123!,01000000632,브랜드네트워크코리아 레스토랑,GENERAL,0222058817,"서울특별시 강남구 테헤란로 610 ,지하1층 GLAD대치호텔",37.50883667,127.0645322,891013,1,0000000632
올페이,Password123!,01000000633,브레댄코 을지로 입구역점,BAKERY,021001111,서울특별시 중구 을지로 지하42 을지로1가 울지로입구역,37.56631767,126.9804104,891013,1,0000000633
올페이,Password123!,01000000634,브로트아트,BAKERY,027850466,서울특별시 영등포구 국제금융로7길 3 101호,37.5225627,126.9312022,891013,1,0000000634
올페이,Password123!,01000000635,브로트아트청담씨엠점,BAKERY,025450766,서울특별시 강남구 압구정로 412 지하1층,37.52714239,127.0418709,891013,1,0000000635
올페이,Password123!,01000000636,브로플래닝,CHINESE,024246869,서울특별시 송파구 올림픽로34길 18 2층(방이동),37.51498335,127.1109632,891013,1,0000000636
올페이,Password123!,01000000637,브이앤에프앤씨,KOREAN,025679288,서울특별시 강남구 강남대로84길 36 1층,37.49712047,127.0315099,891013,1,0000000637
올페이,Password123!,01000000638,비스포크푸드,GENERAL,07044203960,서울특별시 용산구 독서당로 39 107-2호,37.53160053,127.007,891013,1,0000000638
올페이,Password123!,01000000639,비앤어스 평양일미 청담점,KOREAN,025457666,서울특별시 강남구 선릉로152길 15 지하1층,37.52437466,127.0407038,891013,1,0000000639
올페이,Password123!,01000000640,비앤케이푸드,KOREAN,024159284,"서울 송파구 양재대로71길 7 (방이동,1층)",37.51034179,127.1257928,891013,1,0000000640
올페이,Password123!,01000000641,비에쓰마트구나홀딱반한닭강남역점,GENERAL,0211111111,"서울특별시 서초구 강남대로65길 1 1,2층(서초동, 효봉빌딩)",37.50050416,127.0259,891013,1,0000000641
올페이,Password123!,01000000642,비에이치씨 삼성점,GENERAL,0260846330,"서울특별시 강남구 영동대로 611 1,2층",37.51472501,127.0594057,891013,1,0000000642
올페이,Password123!,01000000643,비엔에스푸드 보돌미역 강동ECT점,KOREAN,0263778332,서울특별시 강동구 천호대로 1077 B1층 105호,37.53725183,127.131426,891013,1,0000000643
올페이,Password123!,01000000644,비엔에스푸드보돌미역여의도KTB점,KOREAN,027801391,서울특별시 영등포구 여의대로 66 KTB 1층(여의도동),37.52454033,126.9237183,891013,1,0000000644
올페이,Password123!,01000000645,비케이볏짚직화구이,KOREAN,0200000000,서울특별시 동대문구 장한로26가길 29 1층,37.57052269,127.0715904,891013,1,0000000645
올페이,Password123!,01000000646,비케이알 - 버거킹 명일SK점,FASTFOOD,024260332,서울 강동구 고덕로 168,37.55449171,127.1440355,891013,1,0000000646
올페이,Password123!,01000000647,비케이알 구로구청점,FASTFOOD,0232850332,"서울 구로구 가마산로 250, 1층 (구로동, 광진빌딩)",37.49480511,126.888677,891013,1,0000000647
올페이,Password123!,01000000648,비케이알 군자능동점,FASTFOOD,07074626703,서울특별시 광진구 능동로 245 1층,37.55223345,127.0765371,891013,1,0000000648
올페이,Password123!,01000000649,비케이알 버거킹 가산이앤씨,FASTFOOD,07074388601,서울특별시 금천구 디지털로9길 46 101호,37.48005863,126.8871017,891013,1,0000000649
올페이,Password123!,01000000650,비케이알 버거킹 마곡점,FASTFOOD,07074626739,서울특별시 강서구 마곡동로 56 1층,37.56002738,126.833803,891013,1,0000000650
올페이,Password123!,01000000651,비케이알 버거킹 먹골역점,FASTFOOD,07074626725,서울특별시 중랑구 동일로 890 1층,37.60991562,127.0781891,891013,1,0000000651
올페이,Password123!,01000000652,비케이알 버거킹 미아역점,FASTFOOD,029880332,서울특별시 강북구 도봉로 188 1층,37.62563685,127.0267976,891013,1,0000000652
올페이,Password123!,01000000653,비케이알 버거킹 박석고개SK,FASTFOOD,07074626723,서울특별시 은평구 통일로 945 갈현동,37.62711773,126.9192052,891013,1,0000000653
올페이,Password123!,01000000654,비케이알 버거킹 상암점,FASTFOOD,07074626718,서울특별시 마포구 월드컵북로 344 1층,37.57650185,126.8938962,891013,1,0000000654
올페이,Password123!,01000000655,비케이알 버거킹 서교동사거,FASTFOOD,023223199,"서울 마포구 양화로 100, 1층 2층 (서교동)",37.55269903,126.9187068,891013,1,0000000655
올페이,Password123!,01000000656,비케이알 버거킹 신월점,FASTFOOD,07074626708,서울특별시 양천구 화곡로 64 1층,37.53904794,126.8289736,891013,1,0000000656
올페이,Password123!,01000000657,비케이알 버거킹 왕십리센트,FASTFOOD,07074388625,서울특별시 성동구 왕십리로 410 1층,37.56660296,127.0240825,891013,1,0000000657
올페이,Password123!,01000000658,비케이알 버거킹 종암점,FASTFOOD,07074626709,서울특별시 성북구 종암로 123 1층,37.60101534,127.0331612,891013,1,0000000658
올페이,Password123!,01000000659,비케이알 버거킹 혜화역점,FASTFOOD,07074626726,서울특별시 종로구 동숭길 148 1층,37.58352993,127.00215,891013,1,0000000659
올페이,Password123!,01000000660,비케이알 버거킹 홍제역점,GENERAL,023910332,서울특별시 서대문구 통일로 464 .,37.58995307,126.9432277,891013,1,0000000660
올페이,Password123!,01000000661,비케이알 버거킹서여의도점,FASTFOOD,027800993,"서울 영등포구 국회대로70길 23, 1층 용산빌딩 일부 (여의도동)",37.52888798,126.921,891013,1,0000000661
올페이,Password123!,01000000662,비케이알_버거킹,FASTFOOD,15448667,서울 구로구 디지털로26길 72 (구로동),37.48067689,126.8960564,891013,1,0000000662
올페이,Password123!,01000000663,비케이알버거킹공덕역점,FASTFOOD,027018355,서울특별시 마포구 마포대로 144 1층일부,37.54700134,126.9537568,891013,1,0000000663
올페이,Password123!,01000000664,비케이에프,KOREAN,024541119,서울특별시 광진구 긴고랑로 63 중곡동,37.5619591,127.0833514,891013,1,0000000664
올페이,Password123!,01000000665,빌리엔젤 코엑스몰,BAKERY,025126257,"서울 강남구 영동대로 513, 코에스몰 B003호 (삼성동, 코엑스)",37.51201831,127.059037,891013,1,0000000665
올페이,Password123!,01000000666,빌텍 동소문기숙사점,GENERAL,0220522854,서울특별시 성북구 동소문로13길 73 지하1층,37.59422431,127.0131125,891013,1,0000000666
올페이,Password123!,01000000667,빠빠킹롯데스타시티,GENERAL,0200000000,서울특별시 광진구 능동로 92 10층,37.53899973,127.0712144,891013,1,0000000667
올페이,Password123!,01000000668,빵굽는사람들,BAKERY,0200000000,서울특별시 도봉구 마들로11길 20 .,37.65576275,127.0528248,891013,1,0000000668
올페이,Password123!,01000000669,빵빵,BAKERY,0211111111,서울특별시 동대문구 경희대로 4-1 1~4층(회기동),37.59198202,127.0525543,891013,1,0000000669
올페이,Password123!,01000000670,뽀모도로,WESTERN,025511313,"서울 강남구 영동대로 513, 코엑스 (삼성동, 코엑스)",37.51201831,127.059037,891013,1,0000000670
올페이,Password123!,01000000671,뽕족 강남역본점,KOREAN,025569279,서울특별시 강남구 테헤란로4길 15 1층,37.49739645,127.0302448,891013,1,0000000671
올페이,Password123!,01000000672,뽕족 잠실점,KOREAN,024239279,서울특별시 송파구 올림픽로32길 21-10 목계빌딩 2층,37.51406016,127.1100817,891013,1,0000000672
올페이,Password123!,01000000673,사람과 사람사이(르브와 종로점),WESTERN,027398208,"서울 종로구 우정국로2길 42  (관철동,4층)",37.56942932,126.9853868,891013,1,0000000673
올페이,Password123!,01000000674,사마르칸트,WESTERN,0222774261,서울 중구 마른내로 159-10 (광희동1가),37.56504883,127.005927,891013,1,0000000674
올페이,Password123!,01000000675,사마르칸트시티원(둘둘치킨 동대문DDP점),GENERAL,0212341234,서울특별시 중구 마른내로 159-4 1층,37.56483717,127.0059571,891013,1,0000000675
올페이,Password123!,01000000676,사운드랩 선릉점,WESTERN,0232881009,"서울특별시 강남구 언주로98길 19 ,1층102호(역삼동)",37.50496836,127.0434535,891013,1,0000000676
올페이,Password123!,01000000677,사토시,JAPANESE,0211111111,서울특별시 강남구 언주로170길 27 2층,37.52678115,127.0359026,891013,1,0000000677
올페이,Password123!,01000000678,산들해(송파지점),KOREAN,024483457,"서울특별시 송파구 위례성대로 6 2층 201호(방이동, 현대토픽스)",37.51684336,127.1131508,891013,1,0000000678
올페이,Password123!,01000000679,산토리니의 아침,BAKERY,07077928800,"서울 강서구 강서로33가길 86, 101동 1층 2호 (화곡동, 프라임팰리스)",37.54513849,126.8361882,891013,1,0000000679
올페이,Password123!,01000000680,살구나무지앤알,GENERAL,0211111111,서울특별시 중구 소월로 20-4 1층,37.5578971,126.9758125,891013,1,0000000680
올페이,Password123!,01000000681,삼미당 신촌점,JAPANESE,0211111111,서울특별시 서대문구 연세로7길 40 1층,37.55787646,126.9346802,891013,1,0000000681
올페이,Password123!,01000000682,삼삼테이블 삼삼하우스,KOREAN,020301111,서울특별시 성동구 왕십리로5길 9-16 2층,37.54659631,127.0440612,891013,1,0000000682
올페이,Password123!,01000000683,삼삼테이블 쏘마이피자,GENERAL,020301111,서울특별시 성동구 서울숲2길 40 1층,37.54640399,127.0429968,891013,1,0000000683
올페이,Password123!,01000000684,삼성숯불갈비,KOREAN,0234912685,"서울특별시 도봉구 도당로 36 106, 107호",37.66121877,127.0350081,891013,1,0000000684
올페이,Password123!,01000000685,삼성KOREAN부페,KOREAN,0211111111,서울특별시 영등포구 여의나루로 77-1 지하1층 B105호(여의도동),37.52439446,126.9271488,891013,1,0000000685
올페이,Password123!,01000000686,삼십칠점오,WESTERN,025113750,서울특별시 강남구 가로수길 31-3 3층,37.52013442,127.0226648,891013,1,0000000686
올페이,Password123!,01000000687,삼양식품 - 라멘에스 가로수길점,GENERAL,025433316,서울 강남구 도산대로11길 25 (신사동),37.51915232,127.0223062,891013,1,0000000687
올페이,Password123!,01000000688,삼원가든,KOREAN,0266703663,서울특별시 강남구 언주로 835 1층,37.52493044,127.0325303,891013,1,0000000688
올페이,Password123!,01000000689,삼원가든,KOREAN,025445351,서울 강남구 언주로 835 (신사동),37.52493044,127.0325303,891013,1,0000000689
올페이,Password123!,01000000690,삼원가든 썬더버드 청담점,KOREAN,0221381377,서울특별시 강남구 압구정로60길 18 1층,37.52618786,127.0417011,891013,1,0000000690
올페이,Password123!,01000000691,삼원가든 투뿔등심 강남역점,KOREAN,025398456,서울특별시 강남구 테헤란로4길 6 2층,37.4976604,127.0295391,891013,1,0000000691
올페이,Password123!,01000000692,삼원가든 투뿔등심 고담삼성,GENERAL,025687710,서울특별시 강남구 테헤란로87길 33 지하1층,37.50982404,127.0579264,891013,1,0000000692
올페이,Password123!,01000000693,삼원가든 투뿔등심 광화문점,KOREAN,0237830607,서울특별시 중구 세종대로 136 지하1층,37.568415,126.978284,891013,1,0000000693
올페이,Password123!,01000000694,삼원가든 투뿔등심 그랑서울,GENERAL,0221587903,서울특별시 종로구 종로 33 지하1층 121호,37.57101418,126.9814357,891013,1,0000000694
올페이,Password123!,01000000695,삼원가든 투뿔등심 논현본점,GENERAL,0234485645,서울특별시 강남구 언주로148길 19 1층 102호,37.52105094,127.0360712,891013,1,0000000695
올페이,Password123!,01000000696,삼원가든 투뿔등심 여의도점,KOREAN,0220883041,서울특별시 영등포구 국제금융로2길 24 지하1층,37.52430525,126.9248321,891013,1,0000000696
올페이,Password123!,01000000697,삼정하누 역삼점,KOREAN,025013834,서울특별시 강남구 봉은사로26길 12 1층(역삼동),37.50607848,127.0330712,891013,1,0000000697
올페이,Password123!,01000000698,삼천리이엔지,CHINESE,0211111111,서울특별시 영등포구 국제금융로6길 42 삼천리이엔지,37.52094211,126.9255737,891013,1,0000000698
올페이,Password123!,01000000699,삼천리이엔지,CHINESE,023683591,"서울 서초구 동광로 78, (방배동)",37.49284639,126.9911023,891013,1,0000000699
올페이,Password123!,01000000700,삼천리이엔지 챠이(chai)797광화문점,CHINESE,0260316797,"서울 종로구 새문안로5길 31, 2층 201호 지상 (도렴동)",37.57296445,126.9743389,891013,1,0000000700
올페이,Password123!,01000000701,삼총사컴퍼니,KOREAN,0211111111,서울특별시 종로구 종로32길 15 1층,37.5702141,127.0011453,891013,1,0000000701
올페이,Password123!,01000000702,삼현스타 스폰티니 신촌점,GENERAL,023638072,서울특별시 서대문구 신촌역로 20 .,37.55836849,126.9431373,891013,1,0000000702
올페이,Password123!,01000000703,삼현스타 스폰티니 압구정로데오점,FASTFOOD,025128072,서울특별시 강남구 선릉로157길 22 .,37.52632627,127.0381836,891013,1,0000000703
올페이,Password123!,01000000704,삼형제김밥 여의도 아이에프씨몰점,KOREAN,0200000000,서울특별시 영등포구 국제금융로 10 L2층 일부호,37.5250584,126.9259369,891013,1,0000000704
올페이,Password123!,01000000705,상화뽕나무쟁이 선릉3호점,KOREAN,025589279,"서울 강남구 역삼로65길 33, 지하1층 (대치동)",37.50335502,127.0519306,891013,1,0000000705
올페이,Password123!,01000000706,새성진 마포지점,KOREAN,027033366,서울 마포구 도화길 47-1 (도화동),37.54193265,126.9507627,891013,1,0000000706
올페이,Password123!,01000000707,새판,KOREAN,028783830,서울특별시 관악구 신원로 35 3층,37.48231528,126.9290233,891013,1,0000000707
올페이,Password123!,01000000708,샌디비치,BAKERY,0231443663,서울특별시 마포구 잔다리로 42 (서교동),37.55215503,126.9192284,891013,1,0000000708
올페이,Password123!,01000000709,샤브마이,KOREAN,025575064,"서울 강남구 테헤란로78길 14-9 (대치동,지층)",37.50498211,127.0548447,891013,1,0000000709
올페이,Password123!,01000000710,샹하이몽지점,CHINESE,0220412802,"서울 서초구 강남대로107길 5, 1층 (잠원동, 크레신빌딩)",37.51788535,127.0182406,891013,1,0000000710
올페이,Password123!,01000000711,서궁,CHINESE,027807548,"서울특별시 영등포구 국제금융로 86 지층 비144호, 비145호",37.52021271,126.9317967,891013,1,0000000711
올페이,Password123!,01000000712,서두산딤섬만두,GENERAL,024224588,서울특별시 송파구 올림픽로32길 18-23 2층,37.51385227,127.108167,891013,1,0000000712
올페이,Password123!,01000000713,서석대,KOREAN,025840990,"서울 서초구 서초대로 346, 102호 (서초동, 동아빌라트)",37.49509617,127.019432,891013,1,0000000713
올페이,Password123!,01000000714,서우아이앤비-롯데리아동묘역점,FASTFOOD,027647333,서울 종로구 종로 336 주 서우아이앤비 (창신동),37.57247104,127.0150634,891013,1,0000000714
올페이,Password123!,01000000715,서울마리나리조트,WESTERN,0237808411,서울특별시 영등포구 여의서로 160 1층,37.53480781,126.9115853,891013,1,0000000715
올페이,Password123!,01000000716,서울미트클럽 영동미락,KOREAN,0200000000,"서울특별시 강남구 언주로148길 8 지상 2,3,4층(논현동)",37.52031581,127.0353371,891013,1,0000000716
올페이,Password123!,01000000717,서울편백찜광장점,KOREAN,024562096,서울특별시 광진구 광장로 83 1층 102호 (광장동),37.54805441,127.1062885,891013,1,0000000717
올페이,Password123!,01000000718,서울한성식품,KOREAN,029569929,서울 도봉구 도봉산4가길 14-3 (도봉동),37.68833237,127.041295,891013,1,0000000718
올페이,Password123!,01000000719,선 스쿨푸드 강동딜리버리점,GENERAL,0264055678,서울특별시 강동구 구천면로 494 1층,37.54900688,127.1530746,891013,1,0000000719
올페이,Password123!,01000000720,선경솔루션,GENERAL,0200000000,서울특별시 강남구 학동로 117 1층,37.51206941,127.023662,891013,1,0000000720
올페이,Password123!,01000000721,선농살림,GENERAL,025663646,서울특별시 강남구 도곡로 429 지하2~3층,37.49803545,127.0571972,891013,1,0000000721
올페이,Password123!,01000000722,선호에프엔비(속초 코다리냉면 타임스퀘어점),KOREAN,0226333929,"서울특별시 영등포구 영중로 15 지하1층 147호(영등포동4가,타임스퀘어점)",37.51719571,126.9036461,891013,1,0000000722
올페이,Password123!,01000000723,선호에프엔비-속초코다리냉면,KOREAN,025680716,서울특별시 강남구 논현로79길 59 지하 1층,37.49611526,127.0342661,891013,1,0000000723
올페이,Password123!,01000000724,설아래,WESTERN,029668270,서울특별시 동대문구 회기로23길 61 1층,37.59261788,127.0558855,891013,1,0000000724
올페이,Password123!,01000000725,성광에프앤비 어흥식당 왕십리점,WESTERN,0222818849,서울특별시 성동구 왕십리광장로 17 4층 B-05호,37.56146769,127.0383445,891013,1,0000000725
올페이,Password123!,01000000726,성광유니텍 원가드갤러리,GENERAL,0262047398,"서울 강남구 언주로129길 17 , 1층 (논현동)",37.51392644,127.0338304,891013,1,0000000726
올페이,Password123!,01000000727,성도산업개발,KOREAN,0211111111,서울특별시 강남구 압구정로79길 32 B102호,37.52516406,127.0497619,891013,1,0000000727
올페이,Password123!,01000000728,성북동사람들박앤윤,KOREAN,027653450,서울특별시 성북구 대사관로 40 (성북동),37.59587767,126.9886322,891013,1,0000000728
올페이,Password123!,01000000729,성태 미진일식,JAPANESE,023244848,"서울 마포구 월드컵북로2길 37, 1층 (동교동)",37.5568993,126.9226187,891013,1,0000000729
올페이,Password123!,01000000730,세라젬웰파크 청량리점,GENERAL,07041487772,"서울특별시 동대문구 고산자로32길 78 판매시설동 지하1층 비151호~163호, 비167~169호",37.57741557,127.0435964,891013,1,0000000730
올페이,Password123!,01000000731,세렌앤제이슨,KOREAN,025583310,"서울특별시 강남구 남부순환로 2913 지하1층 B101호(대치동,동하빌딩)",37.49274924,127.0585298,891013,1,0000000731
올페이,Password123!,01000000732,세병관,KOREAN,025999506,서울특별시 서초구 법원로2길 15 101-1호,37.49416176,127.0123966,891013,1,0000000732
올페이,Password123!,01000000733,세부유통,WESTERN,027985211,"서울 용산구 한강대로 259, 3층 (갈월동, 에이트리움고려빌딩)",37.54161051,126.9724121,891013,1,0000000733
올페이,Password123!,01000000734,세세에프앤비서초지점,KOREAN,025872591,"서울 서초구 서초대로 269, 1층 (서초동, 부림빌딩)",37.49328688,127.0112186,891013,1,0000000734
올페이,Password123!,01000000735,세원외식산업 산채향,KOREAN,029307488,"서울 노원구 노해로77길 22, 2층 (상계동)",37.65521169,127.0593492,891013,1,0000000735
올페이,Password123!,01000000736,소과당,GENERAL,0200000000,서울특별시 마포구 와우산로23길 48 2층 3층,37.55491923,126.9237156,891013,1,0000000736
올페이,Password123!,01000000737,소금집 그로서리 연남,GENERAL,0211111111,서울특별시 마포구 성미산로29안길 18 101호,37.56515938,126.9232148,891013,1,0000000737
올페이,Password123!,01000000738,소금집 마곡지점,GENERAL,023030801,서울특별시 강서구 마곡동로 61 110호,37.56063139,126.8331612,891013,1,0000000738
올페이,Password123!,01000000739,소금집 망원지점,GENERAL,0211111111,서울특별시 마포구 월드컵로19길 14 2층,37.55682404,126.9082359,891013,1,0000000739
올페이,Password123!,01000000740,소금집 안국지점,GENERAL,023030801,서울특별시 종로구 북촌로4길 19 103호,37.57946429,126.9862379,891013,1,0000000740
올페이,Password123!,01000000741,소명생고기,KOREAN,028933233,"서울 금천구 시흥대로 264, 지상 1-4층 (시흥동)",37.45721781,126.8999443,891013,1,0000000741
올페이,Password123!,01000000742,솔라벨 스트릿츄러스 광운대점,GENERAL,0262630303,서울특별시 노원구 광운로 21 동해예술회관 1층,37.61976039,127.0574861,891013,1,0000000742
올페이,Password123!,01000000743,솔트푸드,GENERAL,0200000000,"서울특별시 금천구 가산디지털1로 146 2층 203,204호",37.4787031,126.8831488,891013,1,0000000743
올페이,Password123!,01000000744,솟대촌 강강술래 당산점,KOREAN,0226779233,서울특별시 영등포구 선유로 251 양평동4가,37.53517361,126.8967861,891013,1,0000000744
올페이,Password123!,01000000745,송원마포갈비,KOREAN,0226782978,서울특별시 영등포구 도림로147길 2-1 1층,37.51668895,126.8892113,891013,1,0000000745
올페이,Password123!,01000000746,송파아구,KOREAN,024030327,"서울 송파구 오금로44길 50-22, 1층 (가락동)",37.49483159,127.131507,891013,1,0000000746
올페이,Password123!,01000000747,수라선,KOREAN,0215779588,서울특별시 강남구 언주로 517 신라스테이호텔1층,37.50488755,127.0413161,891013,1,0000000747
